LON,LAT,GAP
-71.86725,3.90019,331.77
-71.86725,3.90519,332.19
-71.86725,3.91019,332.61
-71.86725,3.91519,333.02
-71.86725,3.92019,333.43
-71.86725,3.92519,333.84
-71.86725,3.93019,334.24
-71.86725,3.93519,334.63
-71.86725,3.94019,335.02
-71.86225,3.60019,319.33
-71.86225,3.60519,317.81
-71.86225,3.61019,316.22
-71.86225,3.61519,314.56
-71.86225,3.62019,312.85
-71.86225,3.62519,311.07
-71.86225,3.63019,309.24
-71.86225,3.63519,307.37
-71.86225,3.64019,305.45
-71.86225,3.64519,303.50
-71.86225,3.65019,301.52
-71.86225,3.65519,299.53
-71.86225,3.66019,297.54
-71.86225,3.66519,295.57
-71.86225,3.67019,293.62
-71.86225,3.67519,291.71
-71.86225,3.68019,289.87
-71.86225,3.68519,288.10
-71.86225,3.69019,286.42
-71.86225,3.69519,284.85
-71.86225,3.70019,283.41
-71.86225,3.70519,282.10
-71.86225,3.71019,280.95
-71.86225,3.71519,279.97
-71.86225,3.72019,279.17
-71.86225,3.72519,278.57
-71.86225,3.73019,278.18
-71.86225,3.73519,278.03
-71.86225,3.74019,278.12
-71.86225,3.74519,278.47
-71.86225,3.75019,279.09
-71.86225,3.75519,280.02
-71.86225,3.76019,281.25
-71.86225,3.76519,282.80
-71.86225,3.77019,284.69
-71.86225,3.77519,286.92
-71.86225,3.78019,289.49
-71.86225,3.78519,292.39
-71.86225,3.79019,295.16
-71.86225,3.79519,297.76
-71.86225,3.80019,300.69
-71.86225,3.80519,303.86
-71.86225,3.81019,307.20
-71.86225,3.81519,310.61
-71.86225,3.82019,314.03
-71.86225,3.82519,317.37
-71.86225,3.83019,320.58
-71.86225,3.83519,323.63
-71.86225,3.84019,325.94
-71.86225,3.84519,326.30
-71.86225,3.85019,326.69
-71.86225,3.85519,327.10
-71.86225,3.86019,327.52
-71.86225,3.86519,327.96
-71.86225,3.87019,328.41
-71.86225,3.87519,328.87
-71.86225,3.88019,329.33
-71.86225,3.88519,329.79
-71.86225,3.89019,330.26
-71.86225,3.89519,330.72
-71.86225,3.90019,331.18
-71.86225,3.90519,331.63
-71.86225,3.91019,332.08
-71.86225,3.91519,332.53
-71.86225,3.92019,332.96
-71.86225,3.92519,333.39
-71.86225,3.93019,333.82
-71.86225,3.93519,334.24
-71.86225,3.94019,334.64
-71.85725,3.60019,319.32
-71.85725,3.60519,317.73
-71.85725,3.61019,316.07
-71.85725,3.61519,314.33
-71.85725,3.62019,312.52
-71.85725,3.62519,310.65
-71.85725,3.63019,308.71
-71.85725,3.63519,306.71
-71.85725,3.64019,304.66
-71.85725,3.64519,302.56
-71.85725,3.65019,300.43
-71.85725,3.65519,298.28
-71.85725,3.66019,296.12
-71.85725,3.66519,293.97
-71.85725,3.67019,291.85
-71.85725,3.67519,289.76
-71.85725,3.68019,287.74
-71.85725,3.68519,285.79
-71.85725,3.69019,283.94
-71.85725,3.69519,282.19
-71.85725,3.70019,280.58
-71.85725,3.70519,279.12
-71.85725,3.71019,277.81
-71.85725,3.71519,276.69
-71.85725,3.72019,275.76
-71.85725,3.72519,275.04
-71.85725,3.73019,274.55
-71.85725,3.73519,274.29
-71.85725,3.74019,274.30
-71.85725,3.74519,274.59
-71.85725,3.75019,275.18
-71.85725,3.75519,276.08
-71.85725,3.76019,277.33
-71.85725,3.76519,278.93
-71.85725,3.77019,280.92
-71.85725,3.77519,283.29
-71.85725,3.78019,286.07
-71.85725,3.78519,288.64
-71.85725,3.79019,291.20
-71.85725,3.79519,294.21
-71.85725,3.80019,297.61
-71.85725,3.80519,301.29
-71.85725,3.81019,305.15
-71.85725,3.81519,309.07
-71.85725,3.82019,312.96
-71.85725,3.82519,316.73
-71.85725,3.83019,320.32
-71.85725,3.83519,323.67
-71.85725,3.84019,324.71
-71.85725,3.84519,325.14
-71.85725,3.85019,325.60
-71.85725,3.85519,326.07
-71.85725,3.86019,326.56
-71.85725,3.86519,327.06
-71.85725,3.87019,327.56
-71.85725,3.87519,328.07
-71.85725,3.88019,328.58
-71.85725,3.88519,329.09
-71.85725,3.89019,329.59
-71.85725,3.89519,330.09
-71.85725,3.90019,330.59
-71.85725,3.90519,331.08
-71.85725,3.91019,331.56
-71.85725,3.91519,332.04
-71.85725,3.92019,332.50
-71.85725,3.92519,332.96
-71.85725,3.93019,333.41
-71.85725,3.93519,333.85
-71.85725,3.94019,334.28
-71.85225,3.60019,319.38
-71.85225,3.60519,317.73
-71.85225,3.61019,315.99
-71.85225,3.61519,314.17
-71.85225,3.62019,312.27
-71.85225,3.62519,310.29
-71.85225,3.63019,308.23
-71.85225,3.63519,306.10
-71.85225,3.64019,303.91
-71.85225,3.64519,301.66
-71.85225,3.65019,299.36
-71.85225,3.65519,297.04
-71.85225,3.66019,294.70
-71.85225,3.66519,292.36
-71.85225,3.67019,290.04
-71.85225,3.67519,287.75
-71.85225,3.68019,285.53
-71.85225,3.68519,283.38
-71.85225,3.69019,281.34
-71.85225,3.69519,279.40
-71.85225,3.70019,277.61
-71.85225,3.70519,275.97
-71.85225,3.71019,274.50
-71.85225,3.71519,273.22
-71.85225,3.72019,272.14
-71.85225,3.72519,271.28
-71.85225,3.73019,270.66
-71.85225,3.73519,270.30
-71.85225,3.74019,270.21
-71.85225,3.74519,270.41
-71.85225,3.75019,270.94
-71.85225,3.75519,271.80
-71.85225,3.76019,273.04
-71.85225,3.76519,274.68
-71.85225,3.77019,276.75
-71.85225,3.77519,279.26
-71.85225,3.78019,281.44
-71.85225,3.78519,283.80
-71.85225,3.79019,286.77
-71.85225,3.79519,290.28
-71.85225,3.80019,294.25
-71.85225,3.80519,298.54
-71.85225,3.81019,303.03
-71.85225,3.81519,307.57
-71.85225,3.82019,312.02
-71.85225,3.82519,316.29
-71.85225,3.83019,320.28
-71.85225,3.83519,322.96
-71.85225,3.84019,323.45
-71.85225,3.84519,323.96
-71.85225,3.85019,324.49
-71.85225,3.85519,325.04
-71.85225,3.86019,325.59
-71.85225,3.86519,326.15
-71.85225,3.87019,326.71
-71.85225,3.87519,327.27
-71.85225,3.88019,327.83
-71.85225,3.88519,328.38
-71.85225,3.89019,328.93
-71.85225,3.89519,329.48
-71.85225,3.90019,330.01
-71.85225,3.90519,330.53
-71.85225,3.91019,331.05
-71.85225,3.91519,331.56
-71.85225,3.92019,332.05
-71.85225,3.92519,332.54
-71.85225,3.93019,333.01
-71.85225,3.93519,333.47
-71.85225,3.94019,333.93
-71.84725,3.60019,319.52
-71.84725,3.60519,317.81
-71.84725,3.61019,316.00
-71.84725,3.61519,314.09
-71.84725,3.62019,312.10
-71.84725,3.62519,310.01
-71.84725,3.63019,307.83
-71.84725,3.63519,305.56
-71.84725,3.64019,303.21
-71.84725,3.64519,300.80
-71.84725,3.65019,298.33
-71.84725,3.65519,295.81
-71.84725,3.66019,293.27
-71.84725,3.66519,290.72
-71.84725,3.67019,288.19
-71.84725,3.67519,285.69
-71.84725,3.68019,283.24
-71.84725,3.68519,280.88
-71.84725,3.69019,278.62
-71.84725,3.69519,276.48
-71.84725,3.70019,274.48
-71.84725,3.70519,272.65
-71.84725,3.71019,271.00
-71.84725,3.71519,269.54
-71.84725,3.72019,268.30
-71.84725,3.72519,267.29
-71.84725,3.73019,266.52
-71.84725,3.73519,266.03
-71.84725,3.74019,265.82
-71.84725,3.74519,265.91
-71.84725,3.75019,266.35
-71.84725,3.75519,267.15
-71.84725,3.76019,268.35
-71.84725,3.76519,270.00
-71.84725,3.77019,272.12
-71.84725,3.77519,273.69
-71.84725,3.78019,275.63
-71.84725,3.78519,278.34
-71.84725,3.79019,281.78
-71.84725,3.79519,285.89
-71.84725,3.80019,290.54
-71.84725,3.80519,295.60
-71.84725,3.81019,300.87
-71.84725,3.81519,306.15
-71.84725,3.82019,311.28
-71.84725,3.82519,316.12
-71.84725,3.83019,320.57
-71.84725,3.83519,321.58
-71.84725,3.84019,322.16
-71.84725,3.84519,322.76
-71.84725,3.85019,323.37
-71.84725,3.85519,323.99
-71.84725,3.86019,324.61
-71.84725,3.86519,325.24
-71.84725,3.87019,325.86
-71.84725,3.87519,326.47
-71.84725,3.88019,327.09
-71.84725,3.88519,327.69
-71.84725,3.89019,328.28
-71.84725,3.89519,328.87
-71.84725,3.90019,329.44
-71.84725,3.90519,330.00
-71.84725,3.91019,330.55
-71.84725,3.91519,331.09
-71.84725,3.92019,331.61
-71.84725,3.92519,332.12
-71.84725,3.93019,332.62
-71.84725,3.93519,333.11
-71.84725,3.94019,333.58
-71.84225,3.60019,319.75
-71.84225,3.60519,317.98
-71.84225,3.61019,316.10
-71.84225,3.61519,314.11
-71.84225,3.62019,312.02
-71.84225,3.62519,309.82
-71.84225,3.63019,307.51
-71.84225,3.63519,305.10
-71.84225,3.64019,302.59
-71.84225,3.64519,300.00
-71.84225,3.65019,297.34
-71.84225,3.65519,294.61
-71.84225,3.66019,291.85
-71.84225,3.66519,289.07
-71.84225,3.67019,286.30
-71.84225,3.67519,283.56
-71.84225,3.68019,280.87
-71.84225,3.68519,278.27
-71.84225,3.69019,275.77
-71.84225,3.69519,273.41
-71.84225,3.70019,271.19
-71.84225,3.70519,269.15
-71.84225,3.71019,267.29
-71.84225,3.71519,265.65
-71.84225,3.72019,264.23
-71.84225,3.72519,263.04
-71.84225,3.73019,262.12
-71.84225,3.73519,261.47
-71.84225,3.74019,261.11
-71.84225,3.74519,261.08
-71.84225,3.75019,261.39
-71.84225,3.75519,262.09
-71.84225,3.76019,263.22
-71.84225,3.76519,264.83
-71.84225,3.77019,265.55
-71.84225,3.77519,266.84
-71.84225,3.78019,269.04
-71.84225,3.78519,272.14
-71.84225,3.79019,276.12
-71.84225,3.79519,280.93
-71.84225,3.80019,286.44
-71.84225,3.80519,292.44
-71.84225,3.81019,298.69
-71.84225,3.81519,304.90
-71.84225,3.82019,310.85
-71.84225,3.82519,316.34
-71.84225,3.83019,319.53
-71.84225,3.83519,320.18
-71.84225,3.84019,320.86
-71.84225,3.84519,321.55
-71.84225,3.85019,322.24
-71.84225,3.85519,322.94
-71.84225,3.86019,323.63
-71.84225,3.86519,324.32
-71.84225,3.87019,325.01
-71.84225,3.87519,325.68
-71.84225,3.88019,326.35
-71.84225,3.88519,327.00
-71.84225,3.89019,327.64
-71.84225,3.89519,328.27
