LON,LAT,GAP
-73.76106,3.99022,280.73
-73.76106,3.99122,281.16
-73.76106,3.99222,281.59
-73.76106,3.99322,282.02
-73.76106,3.99422,282.46
-73.76106,3.99522,282.89
-73.76106,3.99622,283.33
-73.76106,3.99722,283.77
-73.76106,3.99822,284.21
-73.76106,3.99922,284.66
-73.76106,4.00022,285.10
-73.76106,4.00122,285.54
-73.76106,4.00222,285.99
-73.76106,4.00322,286.43
-73.76106,4.00422,286.88
-73.76106,4.00522,287.32
-73.76006,3.90422,316.07
-73.76006,3.90522,316.89
-73.76006,3.90622,317.84
-73.76006,3.90722,318.95
-73.76006,3.90822,319.61
-73.76006,3.90922,319.41
-73.76006,3.91022,319.22
-73.76006,3.91122,319.03
-73.76006,3.91222,318.85
-73.76006,3.91322,318.67
-73.76006,3.91422,318.51
-73.76006,3.91522,318.34
-73.76006,3.91622,318.19
-73.76006,3.91722,318.04
-73.76006,3.91822,317.91
-73.76006,3.91922,317.78
-73.76006,3.92022,315.36
-73.76006,3.92122,309.21
-73.76006,3.92222,303.04
-73.76006,3.92322,297.04
-73.76006,3.92422,291.37
-73.76006,3.92522,286.13
-73.76006,3.92622,281.40
-73.76006,3.92722,277.20
-73.76006,3.92822,273.51
-73.76006,3.92922,270.30
-73.76006,3.93022,267.54
-73.76006,3.93122,265.17
-73.76006,3.93222,263.14
-73.76006,3.93322,261.43
-73.76006,3.93422,259.99
-73.76006,3.93522,258.79
-73.76006,3.93622,257.80
-73.76006,3.93722,257.00
-73.76006,3.93822,256.36
-73.76006,3.93922,255.88
-73.76006,3.94022,255.52
-73.76006,3.94122,255.29
-73.76006,3.94222,255.16
-73.76006,3.94322,255.14
-73.76006,3.94422,255.21
-73.76006,3.94522,255.36
-73.76006,3.94622,255.59
-73.76006,3.94722,255.89
-73.76006,3.94822,256.26
-73.76006,3.94922,256.69
-73.76006,3.95022,257.19
-73.76006,3.95122,257.74
-73.76006,3.95222,258.34
-73.76006,3.95322,258.99
-73.76006,3.95422,259.69
-73.76006,3.95522,260.44
-73.76006,3.95622,261.23
-73.76006,3.95722,262.06
-73.76006,3.95822,262.93
-73.76006,3.95922,263.83
-73.76006,3.96022,264.77
-73.76006,3.96122,265.74
-73.76006,3.96222,266.75
-73.76006,3.96322,267.78
-73.76006,3.96422,268.84
-73.76006,3.96522,269.93
-73.76006,3.96622,270.63
-73.76006,3.96722,270.93
-73.76006,3.96822,271.24
-73.76006,3.96922,271.56
-73.76006,3.97022,271.90
-73.76006,3.97122,272.24
-73.76006,3.97222,272.59
-73.76006,3.97322,272.95
-73.76006,3.97422,273.32
-73.76006,3.97522,273.69
-73.76006,3.97622,274.07
-73.76006,3.97722,274.46
-73.76006,3.97822,274.85
-73.76006,3.97922,275.25
-73.76006,3.98022,275.66
-73.76006,3.98122,276.07
-73.76006,3.98222,276.48
-73.76006,3.98322,276.90
-73.76006,3.98422,277.32
-73.76006,3.98522,277.75
-73.76006,3.98622,278.18
-73.76006,3.98722,278.62
-73.76006,3.98822,279.05
-73.76006,3.98922,279.49
-73.76006,3.99022,279.94
-73.76006,3.99122,280.38
-73.76006,3.99222,280.83
-73.76006,3.99322,281.28
-73.76006,3.99422,281.73
-73.76006,3.99522,282.18
-73.76006,3.99622,282.63
-73.76006,3.99722,283.09
-73.76006,3.99822,283.54
-73.76006,3.99922,284.00
-73.76006,4.00022,284.46
-73.76006,4.00122,284.91
-73.76006,4.00222,285.37
-73.76006,4.00322,285.83
-73.76006,4.00422,286.29
-73.76006,4.00522,286.75
-73.75906,3.90422,313.53
-73.75906,3.90522,314.23
-73.75906,3.90622,315.07
-73.75906,3.90722,316.06
-73.75906,3.90822,317.24
-73.75906,3.90922,318.63
-73.75906,3.91022,318.75
-73.75906,3.91122,318.55
-73.75906,3.91222,318.36
-73.75906,3.91322,318.18
-73.75906,3.91422,318.00
-73.75906,3.91522,317.82
-73.75906,3.91622,317.66
-73.75906,3.91722,317.50
-73.75906,3.91822,317.36
-73.75906,3.91922,317.22
-73.75906,3.92022,315.68
-73.75906,3.92122,308.64
-73.75906,3.92222,301.57
-73.75906,3.92322,294.75
-73.75906,3.92422,288.38
-73.75906,3.92522,282.62
-73.75906,3.92622,277.51
-73.75906,3.92722,273.07
-73.75906,3.92822,269.25
-73.75906,3.92922,266.00
-73.75906,3.93022,263.26
-73.75906,3.93122,260.94
-73.75906,3.93222,259.00
-73.75906,3.93322,257.39
-73.75906,3.93422,256.06
-73.75906,3.93522,254.97
-73.75906,3.93622,254.10
-73.75906,3.93722,253.41
-73.75906,3.93822,252.88
-73.75906,3.93922,252.50
-73.75906,3.94022,252.25
-73.75906,3.94122,252.11
-73.75906,3.94222,252.08
-73.75906,3.94322,252.14
-73.75906,3.94422,252.30
-73.75906,3.94522,252.53
-73.75906,3.94622,252.84
-73.75906,3.94722,253.22
-73.75906,3.94822,253.66
-73.75906,3.94922,254.17
-73.75906,3.95022,254.73
-73.75906,3.95122,255.35
-73.75906,3.95222,256.01
-73.75906,3.95322,256.73
-73.75906,3.95422,257.50
-73.75906,3.95522,258.30
-73.75906,3.95622,259.15
-73.75906,3.95722,260.05
-73.75906,3.95822,260.97
-73.75906,3.95922,261.94
-73.75906,3.96022,262.94
-73.75906,3.96122,263.97
-73.75906,3.96222,265.03
-73.75906,3.96322,266.13
-73.75906,3.96422,267.24
-73.75906,3.96522,268.39
-73.75906,3.96622,269.29
-73.75906,3.96722,269.62
-73.75906,3.96822,269.96
-73.75906,3.96922,270.31
-73.75906,3.97022,270.67
-73.75906,3.97122,271.04
-73.75906,3.97222,271.42
-73.75906,3.97322,271.80
-73.75906,3.97422,272.20
-73.75906,3.97522,272.59
-73.75906,3.97622,273.00
-73.75906,3.97722,273.41
-73.75906,3.97822,273.83
-73.75906,3.97922,274.25
-73.75906,3.98022,274.67
-73.75906,3.98122,275.10
-73.75906,3.98222,275.54
-73.75906,3.98322,275.98
-73.75906,3.98422,276.42
-73.75906,3.98522,276.87
-73.75906,3.98622,277.31
-73.75906,3.98722,277.77
-73.75906,3.98822,278.22
-73.75906,3.98922,278.68
-73.75906,3.99022,279.14
-73.75906,3.99122,279.60
-73.75906,3.99222,280.06
-73.75906,3.99322,280.53
-73.75906,3.99422,281.00
-73.75906,3.99522,281.46
-73.75906,3.99622,281.93
-73.75906,3.99722,282.40
-73.75906,3.99822,282.87
-73.75906,3.99922,283.34
-73.75906,4.00022,283.81
-73.75906,4.00122,284.29
-73.75906,4.00222,284.76
-73.75906,4.00322,285.23
-73.75906,4.00422,285.70
-73.75906,4.00522,286.17
-73.75806,3.90422,310.86
-73.75806,3.90522,311.44
-73.75806,3.90622,312.14
-73.75806,3.90722,312.99
-73.75806,3.90822,314.02
-73.75806,3.90922,315.26
-73.75806,3.91022,316.74
-73.75806,3.91122,318.07
-73.75806,3.91222,317.87
-73.75806,3.91322,317.67
-73.75806,3.91422,317.48
-73.75806,3.91522,317.30
-73.75806,3.91622,317.12
-73.75806,3.91722,316.96
-73.75806,3.91822,316.80
-73.75806,3.91922,316.65
-73.75806,3.92022,316.28
-73.75806,3.92122,308.09
-73.75806,3.92222,299.86
-73.75806,3.92322,291.99
-73.75806,3.92422,284.78
-73.75806,3.92522,278.42
-73.75806,3.92622,272.94
-73.75806,3.92722,268.30
-73.75806,3.92822,264.42
-73.75806,3.92922,261.20
-73.75806,3.93022,258.54
-73.75806,3.93122,256.34
-73.75806,3.93222,254.54
-73.75806,3.93322,253.07
-73.75806,3.93422,251.89
-73.75806,3.93522,250.94
-73.75806,3.93622,250.21
-73.75806,3.93722,249.65
-73.75806,3.93822,249.25
-73.75806,3.93922,248.99
-73.75806,3.94022,248.85
-73.75806,3.94122,248.82
-73.75806,3.94222,248.90
-73.75806,3.94322,249.06
-73.75806,3.94422,249.31
-73.75806,3.94522,249.63
-73.75806,3.94622,250.02
-73.75806,3.94722,250.48
-73.75806,3.94822,251.00
-73.75806,3.94922,251.58
-73.75806,3.95022,252.22
-73.75806,3.95122,252.90
-73.75806,3.95222,253.64
-73.75806,3.95322,254.42
-73.75806,3.95422,255.25
-73.75806,3.95522,256.13
-73.75806,3.95622,257.04
-73.75806,3.95722,258.00
-73.75806,3.95822,258.99
-73.75806,3.95922,260.01
-73.75806,3.96022,261.07
-73.75806,3.96122,262.17
-73.75806,3.96222,263.29
-73.75806,3.96322,264.44
-73.75806,3.96422,265.62
-73.75806,3.96522,266.83
-73.75806,3.96622,267.94
-73.75806,3.96722,268.30
-73.75806,3.96822,268.67
-73.75806,3.96922,269.05
-73.75806,3.97022,269.44
-73.75806,3.97122,269.84
-73.75806,3.97222,270.24
-73.75806,3.97322,270.65
-73.75806,3.97422,271.07
-73.75806,3.97522,271.49
-73.75806,3.97622,271.92
-73.75806,3.97722,272.35
-73.75806,3.97822,272.79
-73.75806,3.97922,273.24
-73.75806,3.98022,273.68
-73.75806,3.98122,274.14
-73.75806,3.98222,274.59
-73.75806,3.98322,275.05
